Equipamento;Frente;Fazenda;Data de Alocação;Data Chegada;Entrada Cana;Distância;Tipo de Carga;Tempo Ida;Tempo Carregamento;Tempo Volta;Tempo Industria;Tempo Total;Start Automático;Gravação Automática;Tipo de Alocação;Unidade Destino;Mensagem Alocação;Carretas Entrada;Data Pesagem Entrada;Moído Entrada;Carretas Saída;Data Saída Carreta;Última Basculada Saída;Data Carregamento;Fazenda Carregamento;Tonelada Carregada;Código Transbordo
308379;1;20640;19/04/2026 18:27:32;19/04/2026 22:20:47;1163385;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:18:00;01:18:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;3;20449;19/04/2026 18:46:12;19/04/2026 23:09:18;1163388;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:36:00;00:54:00;01:51:00;00:11:24;04:32:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 18:46:27;19/04/2026 18:47:59;0;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;-;-;S;N;VIAGEM ;50;N;;;;;;;;;;
308370;10;20705;19/04/2026 18:48:04;19/04/2026 21:33:00;0;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:29:00;01:44:00;00:29:00;00:18:00;03:00:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;4;20432;19/04/2026 18:48:32;19/04/2026 20:43:15;1163372;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;01:08:00;00:45:00;01:04:12;02:57:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308367;1;20640;19/04/2026 19:02:16;19/04/2026 23:14:48;1163390;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:16:48;01:16:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308375;2;20596;19/04/2026 19:24:07;19/04/2026 21:33:00;1163378;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:11:24;01:11:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;3;20449;19/04/2026 19:27:58;19/04/2026 23:01:05;1163391;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:26:00;00:35:00;01:45:00;-;03:46:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;2;20596;19/04/2026 19:43:58;19/04/2026 22:17:20;1163383;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;05:03:36;05:03:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;1;20640;19/04/2026 20:00:33;19/04/2026 22:16:45;1163384;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:22:00;00:42:00;01:11:00;00:34:48;02:49:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;2;20596;19/04/2026 20:01:03;20/04/2026 01:57:54;1163405;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:25:12;00:25:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 20:01:45;19/04/2026 22:11:20;1163382;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:31:00;00:54:00;00:41:00;00:13:48;02:19:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;3;20449;19/04/2026 20:13:26;20/04/2026 00:55:29;1163401;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:21:00;01:21:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;1;20640;19/04/2026 20:14:20;19/04/2026 23:48:57;1163392;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:31:00;01:21:00;01:42:00;00:13:12;03:47:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308396;2;20596;19/04/2026 20:14:51;20/04/2026 00:20:01;1163396;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:26:24;00:26:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308374;27;30493;19/04/2026 20:15:50;19/04/2026 23:50:09;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:12;00:22:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;19/04/2026 20:36:40;19/04/2026 22:47:08;1163411;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:30:00;00:30:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308381;1;20640;19/04/2026 20:41:19;20/04/2026 00:13:20;1163395;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:16:48;00:16:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308380;27;30493;19/04/2026 20:41:59;20/04/2026 02:04:06;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:04:12;01:04:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;19/04/2026 20:42:23;20/04/2026 00:47:48;1163398;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:48;00:19:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308399;3;20449;19/04/2026 20:53:31;20/04/2026 01:23:49;1163403;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:07:48;02:07:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308397;1;20640;19/04/2026 21:13:29;20/04/2026 01:16:38;1163402;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:36:00;00:36:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;27;30493;19/04/2026 21:13:59;20/04/2026 02:35:20;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:25:12;00:25:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;2;20596;19/04/2026 21:14:17;20/04/2026 00:50:59;1163400;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:21:00;02:21:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308368;10;20705;19/04/2026 21:38:35;19/04/2026 22:59:48;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:10:00;00:39:00;00:30:00;00:25:48;01:44:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308377;3;20449;19/04/2026 21:39:26;20/04/2026 02:06:36;1163407;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;01:41:00;01:38:00;00:15:00;04:33:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308403;1;20640;19/04/2026 21:39:37;20/04/2026 01:57:51;1163406;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:12;00:19:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;2;20596;19/04/2026 21:48:37;20/04/2026 01:57:04;1163404;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:32:24;00:32:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;1;20640;19/04/2026 21:49:50;20/04/2026 02:25:02;1163412;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:48;00:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 22:02:50;19/04/2026 23:54:04;1163394;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:39:00;00:29:00;00:43:00;00:25:48;02:16:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308376;3;20449;19/04/2026 22:12:10;20/04/2026 04:57:29;1163428;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:00;00:21:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;19/04/2026 22:12:42;20/04/2026 02:55:39;1163416;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:20:24;00:20:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;27;30493;19/04/2026 22:13:12;20/04/2026 03:57:47;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:33:36;00:33:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;10;20705;19/04/2026 22:18:41;20/04/2026 00:47:29;0;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:27:00;01:32:00;00:27:00;00:27:00;02:53:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 22:33:57;20/04/2026 00:48:04;1163399;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:31:00;01:04:00;00:39:00;00:27:00;02:41:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308404;3;20449;19/04/2026 22:36:01;20/04/2026 02:36:46;1163413;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:29:00;00:54:00;01:35:00;01:04:12;05:02:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;1;20640;19/04/2026 22:51:38;20/04/2026 03:34:47;1163419;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:48;00:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308368;200;;19/04/2026 23:42:46;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308406;2;20596;19/04/2026 23:01:15;20/04/2026 04:24:13;1163425;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:22:00;01:39:00;01:21:00;00:16:12;05:38:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308371;4;20432;19/04/2026 23:16:12;20/04/2026 02:06:44;1163408;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:29:00;01:32:00;00:47:00;00:29:24;03:17:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;1;20640;19/04/2026 23:24:32;20/04/2026 04:05:48;1163423;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:48;00:13:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308398;3;20449;19/04/2026 23:36:29;20/04/2026 05:32:52;1163432;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:15:00;01:15:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;19/04/2026 23:36:42;20/04/2026 02:26:26;1163435;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:32:00;01:30:00;00:37:00;04:10:12;06:49:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;1;20640;20/04/2026 00:12:28;20/04/2026 00:42:11;1163464;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;2;20596;20/04/2026 00:27:21;20/04/2026 04:06:14;1163422;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;01:08:00;01:29:00;00:13:12;03:49:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308379;3;20449;20/04/2026 00:27:55;20/04/2026 12:03:35;1163588;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:02:24;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;20/04/2026 00:37:35;20/04/2026 03:55:20;1163420;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:31:00;01:58:00;00:44:00;00:24:00;03:37:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;27;30493;20/04/2026 00:41:47;20/04/2026 05:33:03;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:00:00;00:19:00;02:31:00;02:31:48;07:21:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;2;20596;20/04/2026 00:42:20;20/04/2026 03:04:16;1163418;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:24:00;00:21:00;01:35:00;01:06:00;03:26:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308384;3;20449;20/04/2026 00:42:50;20/04/2026 09:11:32;1163456;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:00:36;01:00:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308396;2;20596;20/04/2026 01:04:21;20/04/2026 05:36:23;1163434;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:11:24;00:11:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;10;20705;20/04/2026 01:06:27;20/04/2026 02:49:29;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:25:00;00:44:00;00:31:00;00:24:00;02:04:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;1;20640;20/04/2026 01:21:51;20/04/2026 04:47:12;1163427;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:19:00;00:36:00;01:29:00;00:31:12;03:55:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;200;;20/04/2026 02:56:08;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308372;1;20640;20/04/2026 02:06:37;20/04/2026 05:25:45;1163431;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:24:00;00:16:00;01:36:00;00:30:00;03:46:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;10;20705;20/04/2026 02:28:37;20/04/2026 04:19:34;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:25:48;00:25:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;1;20640;20/04/2026 02:28:44;20/04/2026 06:26:59;1163437;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:35:24;00:35:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308403;2;20596;20/04/2026 02:29:33;20/04/2026 06:08:48;1163436;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:46:00;01:12:00;01:40:00;00:29:24;04:07:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;2;20596;20/04/2026 02:42:18;20/04/2026 06:36:04;1163439;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:55:00;01:43:00;01:14:00;00:22:12;04:14:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;20/04/2026 02:43:58;20/04/2026 07:33:12;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:46:00;00:32:00;02:31:00;00:24:00;05:13:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;1;20640;20/04/2026 02:48:41;20/04/2026 07:05:37;1163442;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:29:24;00:29:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;4;20432;20/04/2026 02:48:56;20/04/2026 04:31:45;1163426;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:38:00;00:21:00;00:42:00;01:06:00;02:47:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;1;20640;20/04/2026 03:18:10;20/04/2026 06:45:22;1163440;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:11:00;00:57:00;01:17:00;01:01:12;04:26:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;20/04/2026 03:25:37;20/04/2026 08:01:09;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:23:00;00:53:00;02:16:00;00:15:00;04:47:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308367;4;20432;20/04/2026 03:29:14;20/04/2026 06:33:40;1163438;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:30:00;01:37:00;00:53:00;00:34:12;03:34:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308373;2;20596;20/04/2026 03:29:32;20/04/2026 07:29:13;1163443;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:36;00:21:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308399;27;30493;20/04/2026 03:36:51;20/04/2026 08:40:00;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:27:00;00:27:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;1;20640;20/04/2026 03:42:25;20/04/2026 07:57:51;1163448;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:11:00;01:26:00;01:36:00;00:16:48;04:29:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;2;20596;20/04/2026 03:44:01;20/04/2026 08:07:40;1163479;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:11:24;00:11:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308375;10;20705;20/04/2026 03:57:54;20/04/2026 05:13:18;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:30:00;00:19:00;00:24:00;00:24:00;01:37:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;200;;20/04/2026 04:28:46;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308370;200;;20/04/2026 04:35:35;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308406;200;;20/04/2026 04:51:04;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308380;1;20640;20/04/2026 04:13:53;20/04/2026 07:53:20;1163447;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;00:48:00;01:51:00;00:19:48;03:57:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308395;10;20705;20/04/2026 04:18:01;20/04/2026 06:57:18;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:24:00;01:30:00;00:36:00;00:18:36;02:48:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308368;4;20432;20/04/2026 04:22:27;20/04/2026 07:52:58;1163446;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:30:00;01:58:00;01:02:00;00:19:48;03:49:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;27;30493;20/04/2026 04:22:33;20/04/2026 11:18:33;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:18:00;00:18:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;1;20640;20/04/2026 04:28:55;20/04/2026 08:20:48;1163451;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:09:00;01:11:00;01:28:00;00:03:36;03:51:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308370;4;20432;20/04/2026 04:35:59;20/04/2026 08:27:15;1163452;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:28:12;00:28:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308365;10;20705;20/04/2026 04:54:13;20/04/2026 07:41:16;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:06:00;02:03:00;00:35:00;00:26:24;03:10:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;200;;20/04/2026 05:02:32;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308374;1;20640;20/04/2026 05:11:46;20/04/2026 09:10:02;1163455;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:16:00;01:19:00;01:19:00;00:07:48;04:01:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308382;2;20596;20/04/2026 05:39:41;20/04/2026 10:04:39;1163461;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:13:00;02:00:00;01:11:00;00:06:00;04:30:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;4;20432;20/04/2026 05:42:13;20/04/2026 10:23:54;1163462;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;02:28:12;02:28:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;2;20596;20/04/2026 05:52:51;20/04/2026 09:41:13;1163459;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:20:24;01:20:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;1;20640;20/04/2026 05:53:21;20/04/2026 09:44:44;1163460;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:20:00;01:12:00;01:18:00;00:11:24;04:01:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;27;30493;20/04/2026 06:19:54;20/04/2026 12:27:48;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:04:12;01:04:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308371;10;20705;20/04/2026 06:20:31;20/04/2026 10:23:16;1163599;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:32:00;03:04:00;00:26:00;01:26:24;05:28:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;1;20640;20/04/2026 06:20:55;20/04/2026 09:22:18;1163457;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:57:00;00:40:00;01:21:00;00:21:00;03:19:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;2;20596;20/04/2026 06:22:46;20/04/2026 08:47:41;1163454;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:07:00;01:06:00;01:08:00;00:08:24;02:29:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;20/04/2026 06:43:25;20/04/2026 09:28:00;1163458;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:22:48;00:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;200;;20/04/2026 06:45:05;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308369;4;20432;20/04/2026 06:57:15;20/04/2026 11:27:43;1163468;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:22:12;00:22:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308403;27;30493;20/04/2026 06:57:47;20/04/2026 13:23:38;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:10:12;00:10:12;N;N;VIAGEM ;50;S;;;;;;;;;;
