CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;DE_AMBIENTE_PROD;CD_SAFRA;FORNEC;TIPO_PROP;DE_VARIED;DE_MATURAC;NO_CORTE;POND_CORTE;IDADE;POND_IDADE;AREA_CTT;TON_CANA;KG_ACUCAR;QT_CANA_ACUCAR;DT_PLANTIO;MES_PLANTIO;DT_CTT
20569;Fazenda Boa Esperança-Taquaruçu;45;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;19,95;11,98;128.005,99;3,99;350,45;49.761,85;350,45;18/05/2018;5;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;45;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;23,94;13,22;142.998,69;3,99;354,64;50.709,54;354,64;18/05/2018;5;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;45;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;27,93;11,15;96.484,69;3,99;283,79;38.566,51;283,79;18/05/2018;5;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;1,23;12,92;42.250,61;1,23;107,19;13.661,18;107,19;18/05/2018;5;19/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;2,04;12,1;44.162,01;1,02;119,63;13.897,30;119,63;18/05/2018;5;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;3,69;8,91;32.198,65;1,23;118,5;15.198,33;118,5;18/05/2018;5;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;4,92;12,39;35.756,78;1,23;94,62;13.100,41;93,56;18/05/2018;5;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;6,15;11,97;19.970,59;1,23;54,71;5.864,87;43,05;18/05/2018;5;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;7,38;13,22;29.716,49;1,23;73,7;10.536,91;73,7;18/05/2018;5;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;46;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;8,61;11,16;25.993,99;1,23;76,39;10.381,66;76,39;18/05/2018;5;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;1,9;12,92;65.230,46;1,9;165,49;21.091,41;165,49;18/05/2018;5;19/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;3,16;12,1;68.092,12;1,58;184,45;21.428,73;184,45;18/05/2018;5;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;5,7;8,91;46.788,01;1,9;172,19;22.084,74;172,19;18/05/2018;5;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;7,6;12,39;55.082,70;1,9;145,76;20.181,07;144,13;18/05/2018;5;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;9,5;11,97;30.813,45;1,9;84,42;9.049,26;66,43;18/05/2018;5;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;11,4;13,22;45.765,84;1,9;113,5;16.229,27;113,5;18/05/2018;5;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;47;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;13,3;11,15;39.343,81;1,9;115,73;15.727,70;115,73;18/05/2018;5;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;1,74;12,92;59.684,94;1,74;151,42;19.298,34;151,42;18/05/2018;5;19/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;2,88;12,1;62.549,38;1,44;169,45;19.685,46;169,45;18/05/2018;5;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;5,22;8,91;42.579,37;1,74;156,7;20.098,19;156,7;18/05/2018;5;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;6,96;12,39;50.430,08;1,74;133,45;18.476,48;131,96;18/05/2018;5;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;8,7;11,97;28.150,73;1,74;77,12;8.267,19;60,69;18/05/2018;5;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;10,44;13,22;41.988,89;1,74;104,13;14.889,92;104,13;18/05/2018;5;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;48;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;12,18;11,15;35.817,92;1,74;105,37;14.319,72;105,37;18/05/2018;5;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;3,34;11,09;98.338,19;3,34;290,8;37.061,84;290,8;13/07/2018;7;19/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;5,54;12,1;119.853,72;2,77;324,68;37.719,76;324,68;13/07/2018;7;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;10,02;8,91;82.119,79;3,34;302,22;38.761,94;302,22;13/07/2018;7;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;13,36;12,39;96.960,26;3,34;256,58;35.524,06;253,71;13/07/2018;7;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;16,7;11,97;54.022,00;3,34;148;15.864,98;116,46;13/07/2018;7;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;20,04;13,22;80.222,61;3,34;198,96;28.448,17;198,96;13/07/2018;7;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;49;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;23,38;11,15;69.196,92;3,34;203,52;27.658,36;203,52;13/07/2018;7;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;3,22;11,09;95.034,32;3,22;281,03;35.816,65;281,03;13/07/2018;7;19/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;5,36;12,1;115.858,45;2,68;313,86;36.462,91;313,86;13/07/2018;7;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;9,69;8,91;79.322,71;3,23;291,93;37.441,64;291,93;13/07/2018;7;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;12,92;12,39;93.737,94;3,23;248,05;34.343,53;245,28;13/07/2018;7;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;16,15;11,97;52.310,13;3,23;143,31;15.362,18;112,77;13/07/2018;7;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;19,38;13,22;77.862,55;3,23;193,1;27.611,27;193,1;13/07/2018;7;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;50;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;22,61;11,14;66.785,58;3,23;196,48;26.701,32;196,48;13/07/2018;7;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;1,57;10,93;45.599,15;1,57;136,8;15.440,94;128,19;13/07/2018;7;17/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;2,58;12,1;56.148,83;1,29;152,09;17.668,04;152,09;13/07/2018;7;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;4,71;8,91;38.378,59;1,57;141,24;18.115,33;141,24;13/07/2018;7;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;6,28;12,39;45.419,93;1,57;120,19;16.640,80;118,85;13/07/2018;7;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;7,85;11,97;23.014,37;1,57;63,05;6.758,78;49,62;13/07/2018;7;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;9,42;13,22;37.744,59;1,57;93,61;13.384,82;93,61;13/07/2018;7;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;51;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;10,99;11,15;32.544,28;1,57;95,71;13.007,46;95,71;13/07/2018;7;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;1,09;12,77;37.066,65;1,09;95,2;10.746,35;89,21;18/05/2018;5;17/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;1,8;12,11;40.725,80;0,9;110,3;12.816,72;110,3;18/05/2018;5;02/10/2020
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;3;3,27;8,91;29.243,06;1,09;107,62;13.804,74;107,62;18/05/2018;5;04/07/2021
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;4,36;12,39;32.792,62;1,09;86,78;12.015,27;85,81;18/05/2018;5;11/07/2022
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22324;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;5,45;11,97;16.000,41;1,09;43,84;4.698,66;34,49;18/05/2018;5;08/07/2023
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22425;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;6;6,54;13,22;26.893,57;1,09;66,7;9.536,88;66,7;18/05/2018;5;08/08/2024
20569;Fazenda Boa Esperança-Taquaruçu;52;Ambiente D;22526;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;7;7,63;11,16;23.527,88;1,09;69,12;9.394,54;69,12;18/05/2018;5;01/08/2025
20569;Fazenda Boa Esperança-Taquaruçu;53;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;1;2,05;12,93;70.605,65;2,05;179,05;20.210,16;167,78;13/05/2018;5;17/06/2019
20569;Fazenda Boa Esperança-Taquaruçu;53;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;2;4,1;12,42;88.235,62;2,05;232,85;25.489,48;232,85;13/05/2018;5;23/06/2020
